"scientificName","scientificNameAuthorship","subtaxonAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","firstReported","firstReportedBy","firstReportedSource","firstReportedCollectionNumber","firstReportedGBIF","lastReported","lastReportedBy","lastReportedSource","lastReportedCollectionNumber","lastReportedGBIF","recordCount","reportingStatus","iNatObservationStatus","notes","ID","statsCode"
"Amphissa columbiana","Dall, 1916","","wrinkled amphissa","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Neogastropoda","","Buccinoidea","Columbellidae","",,"Amphissa","columbiana",,"",,"native","unlisted","","1981-05-31","Andy Lamb","PMLS","",,"2019-03-11","Andy Lamb","PMLS","",,43,"confirmed","unobserved","",117643,"VAS"
"Amphissa versicolor","Dall, 1871","","variegated amphissa","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Neogastropoda","","Buccinoidea","Columbellidae","",,"Amphissa","versicolor",,"",,"native","unlisted","","2008-11-12","Andy Lamb","PMLS","",,"2011-04-23","Andy Lamb","PMLS","",,3,"confirmed","unobserved","",129932,"VAS"
"Antiopella fusca","(O'Donoghue, 1924)","","white-and-orange-tipped nudibranch","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Proctonotoidea","Janolidae","",,"Antiopella","fusca",,"",,"native","unlisted","","1985-12-07","Andy Lamb","PMLS","",,"2022-09-28","Dave Zeuss Cochrane","iNaturalist","",,17,"confirmed","observed","reported as Janolus fuscus",886884,"VAS"
"Apata pricei","(MacFarland, 1966)","","Price's aeolid","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Fionoidea","Apataidae","",,"Apata","pricei",,"",,"native","unlisted","","2013-05-17","Andy Lamb","PMLS","",,"2016-03-27","Andy Lamb","PMLS","",,7,"confirmed","observed","reported as Flabellina pricei",631469,"VAS"
"Armina californica","(J.G. Cooper, 1863)","","striped nudibranch","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Arminoidea","Arminidae","",,"Armina","californica",,"",,"native","unlisted","","1975-06-17","Philip Lambert","RBCM","975-00224-003",,"2019-05-04","Brian Starzomski","iNaturalist","",,16,"confirmed","observed","",47499,"VAS"
"Bankia setacea","(Tryon, 1863)","","feathery shipworm","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Myida","","Pholadoidea","Teredinidae","Bankiinae",,"Bankia","setacea",,"",,"native","unlisted","","1999-10-02","Andy Lamb","PMLS","",,"2009-01-03","Andy Lamb","PMLS","",,3,"confirmed","unobserved","",347368,"VAS"
"Berthella chacei","(J.Q. Burch, 1944)","","white berthella","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Pleurobranchida","","Pleurobranchoidea","Pleurobranchidae","",,"Berthella","chacei",,"",,"native","unlisted","","2005-12-10","Andy Lamb","PMLS","",,"2019-03-17","Andy Lamb","PMLS","",,10,"confirmed","observed","",1081461,"VAS"
"Cadlina klasmalmbergi","Korshunova, Fletcher, Picton, Lundin, Kashio, N. Sanamyan, K. Sanamyan, Padula, Schrödl & Martynov, 2020","","Klas' yellow-rimmed nudibranch","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Chromodoridoidea","Cadlinidae","",,"Cadlina","klasmalmbergi",,"",,"native","unlisted","","2013-10-13","Peter","iNaturalist","",,"2018-06-19","karin fletcher","iNaturalist","",,2,"confirmed","observed","",1118728,"VAS"
"Cadlina luteomarginata","MacFarland, 1966","","yellow-rimmed nudibranch","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Chromodoridoidea","Cadlinidae","",,"Cadlina","luteomarginata",,"",,"native","unlisted","","1985-07-29","Andy Lamb","PMLS","",,"2022-02-12","Dave Zeuss Cochrane","iNaturalist","",,177,"confirmed","observed","",50146,"VAS"
"Cadlina modesta","MacFarland, 1966","","modest cadlina","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Chromodoridoidea","Cadlinidae","",,"Cadlina","modesta",,"",,"native","unlisted","","2014-04-08","karin fletcher","iNaturalist","",,"2018-06-18","karin fletcher","iNaturalist","",,3,"confirmed","observed","",47400,"VAS"
"Calliostoma annulatum","(Lightfoot, 1786)","","purple-ringed topsnail","Animalia","Mollusca","","","Gastropoda","Vetigastropoda","","Trochida","","Trochoidea","Calliostomatidae","Calliostomatinae",,"Calliostoma","annulatum",,"",,"native","unlisted","","1986-09-30","","RBCM","986-00197-040",,"2009-05-30","Andy Lamb","PMLS","",,5,"confirmed","unobserved","",121181,"VAS"
"Calliostoma ligatum","(Gould, 1849)","","blue topsnail","Animalia","Mollusca","","","Gastropoda","Vetigastropoda","","Trochida","","Trochoidea","Calliostomatidae","Calliostomatinae",,"Calliostoma","ligatum",,"",,"native","unlisted","","1985-07-29","Andy Lamb","PMLS","",,"2022-02-12","Dave Zeuss Cochrane","iNaturalist","",,126,"confirmed","observed","",129920,"VAS"
"Ceratostoma foliatum","(Gmelin, 1791)","","leafy hornmouth","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Neogastropoda","","Muricoidea","Muricidae","Ocenebrinae",,"Ceratostoma","foliatum",,"",,"native","unlisted","","1981-05-31","Andy Lamb","PMLS","",,"2022-08-04","Dave Zeuss Cochrane","iNaturalist","",,202,"confirmed","observed","",116687,"VAS"
"Chlamys hastata","(G.B. Sowerby II, 1842)","","spiny pink scallop","Animalia","Mollusca","","","Bivalvia","Autobranchia","","Pectinida","","Pectinoidea","Pectinidae","Pedinae",,"Chlamys","hastata",,"",,"native","unlisted","","1962-01-01","Dan Quayle","RBCM","989-00923-001",,"2019-05-04","","iNaturalist","",,125,"confirmed","observed","",180013,"VAS"
"Chlamys rubida","(Hinds, 1845)","","smooth pink scallop","Animalia","Mollusca","","","Bivalvia","Autobranchia","","Pectinida","","Pectinoidea","Pectinidae","Pedinae",,"Chlamys","rubida",,"",,"native","unlisted","","1961-05-13","Dan Quayle","RBCM","982-00207-003",,"2008-06-15","Andy Lamb","PMLS","",,4,"confirmed","unobserved","",84496,"VAS"
"Clinocardium nuttallii","(Conrad, 1837)","","Nuttall's cockle","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Cardiida","","Cardioidea","Cardiidae","Clinocardiinae",,"Clinocardium","nuttallii",,"",,"native","unlisted","","1995-02-23","Charlie Gibbs","PMLS","",,"2022-10-15","Jana Ronne","iNaturalist","",,44,"confirmed","observed","",69925,"VAS"
"Coryphella verrucosa","(M. Sars, 1829)","","red-gilled nudibranch","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Fionoidea","Coryphellidae","",,"Coryphella","verrucosa",,"",,"native","unlisted","","1994-09-10","Andy Lamb","PMLS","",,"2022-09-28","Dave Zeuss Cochrane","iNaturalist","",,40,"confirmed","observed","",633193,"VAS"
"Crassadoma gigantea","(J.E. Gray, 1825)","","giant rock scallop","Animalia","Mollusca","","","Bivalvia","Autobranchia","","Pectinida","","Pectinoidea","Pectinidae","Pedinae",,"Crassadoma","gigantea",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2022-06-26","Dave Zeuss Cochrane","iNaturalist","",,205,"confirmed","observed","",54526,"VAS"
"Crepidula cf nummaria","","","northern white slippersnail","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Littorinimorpha","","Calyptraeoidea","Calyptraeidae","",,"Crepidula","",,"",,"","","","1994-09-10","Andy Lamb","PMLS","",,"2009-03-07","Andy Lamb","PMLS","",,3,"confirmed","unobserved","",117325,"VAS"
"Crepidula norrisiarum","Williamson, 1905","","hooked slippersnail","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Littorinimorpha","","Calyptraeoidea","Calyptraeidae","",,"Crepidula","norrisiarum",,"",,"native","unlisted","","1995-02-26","Charlie Gibbs","PMLS","",,"2009-10-10","Andy Lamb","PMLS","",,7,"confirmed","unobserved","",485954,"VAS"
"Cryptochiton stelleri","(Middendorff, 1847)","","giant Pacific chiton","Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Acanthochitonina","Cryptoplacoidea","Acanthochitonidae","Cryptochitoninae",,"Cryptochiton","stelleri",,"",,"native","unlisted","","1973-09-20","Andy Lamb","PMLS","",,"2022-04-02","Dana","iNaturalist","",,109,"confirmed","observed","",49053,"VAS"
"Cryptonatica aleutica","(Dall, 1919)","","Aleutian moonsnail","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Littorinimorpha","","Naticoidea","Naticidae","Naticinae",,"Cryptonatica","aleutica",,"",,"native","unlisted","","2009-01-30","Andy Lamb","PMLS","",,"2009-04-13","Andy Lamb","PMLS","",,5,"confirmed","unobserved","",507519,"VAS"
"Cuthona divae","(Er. Marcus, 1961)","","rose-pink cuthona","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Fionoidea","Cuthonidae","",,"Cuthona","divae",,"",,"native","unlisted","","2014-04-08","karin fletcher","iNaturalist","",,"2014-04-09","karin fletcher","iNaturalist","",,4,"confirmed","observed","",47399,"VAS"
"Dendronotus albus","MacFarland, 1966","","white dendronotid","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Dendronotoidea","Dendronotidae","",,"Dendronotus","albus",,"",,"native","unlisted","","1969-02-22","Andy Lamb","PMLS","",,"2016-02-07","Andy Lamb","PMLS","",,15,"confirmed","observed","",47773,"VAS"
"Dendronotus iris","J.G. Cooper, 1863","","giant nudibranch","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Dendronotoidea","Dendronotidae","",,"Dendronotus","iris",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2022-11-11","","iNaturalist","",,58,"confirmed","observed","",47706,"VAS"
"Dendronotus robilliardi","Korshunova, Sanamyan, Zimina, Fletcher & Martynov, 2016","","Robilliard's dendronotus","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Dendronotoidea","Dendronotidae","",,"Dendronotus","robilliardi",,"",,"native","unlisted","","2014-04-08","karin fletcher","iNaturalist","",,"2014-04-08","karin fletcher","iNaturalist","",,2,"confirmed","observed","",882206,"VAS"
"Dendronotus rufus","O'Donoghue, 1921","","red dendronotid","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Dendronotoidea","Dendronotidae","",,"Dendronotus","rufus",,"",,"native","unlisted","","1985-12-07","Andy Lamb","PMLS","",,"2022-08-16","Dave Zeuss Cochrane","iNaturalist","",,28,"confirmed","observed","",50393,"VAS"
"Dendronotus subramosus","MacFarland, 1966","","stubby-frond dendronotus","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Dendronotoidea","Dendronotidae","",,"Dendronotus","subramosus",,"",,"native","unlisted","","2014-04-08","karin fletcher","iNaturalist","",,"2014-04-09","karin fletcher","iNaturalist","",,3,"confirmed","observed","",47771,"VAS"
"Dendronotus venustus","MacFarland, 1966","","branched dendronotus","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Dendronotoidea","Dendronotidae","",,"Dendronotus","venustus",,"",,"native","unlisted","","2009-07-09","Karolle Wall","iNaturalist","",,"2018-05-18","Karolle Wall","iNaturalist","",,4,"confirmed","observed","",129995,"VAS"
"Diaphorodoris lirulatocauda","Millen, 1985","","porcupine dorid","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Onchidoridoidea","Calycidorididae","",,"Diaphorodoris","lirulatocauda",,"",,"native","unlisted","","2008-05-30","Andy Lamb","PMLS","",,"2018-06-19","Andy Lamb","PMLS","",,3,"confirmed","observed","",48630,"VAS"
"Diaulula odonoghuei","(Steinberg, 1963)","","spotted leopard dorid","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Doridoidea","Discodorididae","",,"Diaulula","odonoghuei",,"",,"native","unlisted","","1969-02-22","Andy Lamb","PMLS","",,"2022-11-26","Jared Connoy","iNaturalist","",,83,"confirmed","observed","",508237,"VAS"
"Diodora aspera","(Rathke, 1833)","","rough keyhole limpet","Animalia","Mollusca","","","Gastropoda","Vetigastropoda","","Lepetellida","","Fissurelloidea","Fissurellidae","Diodorinae",,"Diodora","aspera",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2022-02-24","Andrew Simon","iNaturalist","",,94,"confirmed","observed","",64148,"VAS"
"Dirona albolineata","MacFarland in Cockerell & Elliot, 1905","","frosted nudibranch","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Proctonotoidea","Dironidae","",,"Dirona","albolineata",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2023-03-15","Andrew Simon","iNaturalist","",,128,"confirmed","observed","",47477,"VAS"
"Dirona pellucida","Volodchenko, 1941","","golden dirona","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Proctonotoidea","Dironidae","",,"Dirona","pellucida",,"",,"native","unlisted","","1973-09-21","Andy Lamb","PMLS","",,"2016-07-24","Andy Lamb","PMLS","",,27,"confirmed","observed","",50447,"VAS"
"Doris montereyensis","J.G. Cooper, 1863","","Monterey sea lemon","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Doridoidea","Dorididae","",,"Doris","montereyensis",,"",,"native","unlisted","","1968-08-02","Andy Lamb","PMLS","",,"2023-04-04","Dave Zeuss Cochrane","iNaturalist","",,111,"confirmed","observed","",47469,"VAS"
