"scientificName","scientificNameAuthorship","subtaxonAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","reportingStatus","observation","firstReported","firstReportedBy","Collection.List","firstReportedCollectionNumber","firstReportedGBIF","firstObservediNat","firstObservedBy","firstObservedID","notes","ID","statsCode"
"Sagittoidea","","","arrow worm","Animalia","Chaetognatha","","","Sagittoidea","","","","","","","","","Sagittoidea","",NA,"",NA,"","",NA,"reported","unobserved","1995-02-23","Charlie Gibbs","PMLS","",NA,"","","","",246116,"WOR"
