"scientificName","scientificNameAuthorship","subtaxonAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","reportingStatus","observation","firstReported","firstReportedBy","Collection.List","firstReportedCollectionNumber","firstReportedGBIF","firstObservediNat","firstObservedBy","firstObservedID","notes","ID","statsCode"
"Golfingia vulgaris","(de Blainville, 1827)","","brown peanut worm","Animalia","Sipuncula","","","Sipunculidea","","","Golfingiida","","","Golfingiidae","","","Golfingia","vulgaris",NA,"",NA,"native","unlisted",NA,"reported","unobserved","2007-12-15","Andy Lamb","PMLS","",NA,"","","","",874030,"WOR"
