"scientificName","scientificNameAuthorship","subtaxonAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","firstReported","firstReportedBy","firstReportedSource","firstReportedCollectionNumber","firstReportedGBIF","lastReported","lastReportedBy","lastReportedSource","lastReportedCollectionNumber","lastReportedGBIF","recordCount","reportingStatus","iNatObservationStatus","notes","ID","statsCode"
"Bopyroides hippolytes","(Kröyer, 1838)","","shrimp parasitic isopod","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Isopoda","Cymothoida","Bopyroidea","Bopyridae","Bopyrinae",,"Bopyroides","hippolytes",,"",,"native","unlisted","","2010-07-17","Andy Lamb","PMLS","",,"2010-07-17","Andy Lamb","PMLS","",,1,"reported","unobserved","",873867,"VAS"
"Cancer productus","Randall, 1840","","red rock crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Cancroidea","Cancridae","",,"Cancer","productus",,"",,"native","unlisted","","1985-12-07","Andy Lamb","PMLS","",,"2023-03-25","Dave Zeuss Cochrane","iNaturalist","",,132,"confirmed","observed","",47826,"VAS"
"Caprella alaskana","Mayer, 1903","","Alaskan skeleton shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Senticaudata","Caprelloidea","Caprellidae","Caprellinae",,"Caprella","alaskana",,"",,"native","unlisted","","2008-06-21","Andy Lamb","PMLS","",,"2019-05-04","Emily Adamczyk","PMLS","",,2,"confirmed","unobserved","",508889,"VAS"
"Caprella mutica","Schurin, 1935","","Japanese skeleton shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Senticaudata","Caprelloidea","Caprellidae","Caprellinae",,"Caprella","mutica",,"",,"native","unlisted","","2019-05-04","Norah Brown","iNaturalist","",,"2019-05-04","Norah Brown","iNaturalist","",,2,"new 2019","observed","",64634,"VAS"
"Chorilia longipes","Dana, 1851","","longhorn decorator crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Majoidea","Epialtidae","",,"Chorilia","longipes",,"",,"native","unlisted","","2008-05-22","Jackson W.F. Chu","Chu & Leys (2010)","",,"2021-08-13","Dave Zeuss Cochrane","iNaturalist","",,7,"confirmed","observed","",459559,"VAS"
"Chromopleustes oculatus","(Holmes, 1908)","","black-and-white sea flea","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Amphilochidea","Amphilochoidea","Pleustidae","Parapleustinae",,"Chromopleustes","oculatus",,"",,"native","unlisted","","1995-02-24","Charlie Gibbs","PMLS","",,"2008-05-30","Andy Lamb","PMLS","",,6,"confirmed","unobserved","",796029,"VAS"
"Chthamalus dalli","Pilsbry, 1916","","small acorn barnacle","Animalia","Arthropoda","Crustacea","Multicrustacea","Hexanauplia","Thecostraca","","Sessilia","Balanomorpha","Chthamaloidea","Chthamalidae","",,"Chthamalus","dalli",,"",,"native","unlisted","","2008-02-16","Andy Lamb","PMLS","",,"2020-05-08","Andrew Simon","iNaturalist","",,10,"confirmed","observed","",129910,"VAS"
"Crangon nigricauda","Stimpson, 1856","","blacktail bay shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Crangonoidea","Crangonidae","",,"Crangon","nigricauda",,"",,"","","","2018-05-31","Karolle Wall","iNaturalist","",,"2020-08-01","","iNaturalist","",,2,"new 2018","observed","",48812,"VAS"
"Cryptolithodes sitchensis","J.F. Brandt, 1853","","umbrella crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Lithodoidea","Lithodidae","",,"Cryptolithodes","sitchensis",,"",,"native","unlisted","","1999-10-02","Andy Lamb","PMLS","",,"2007-10-14","Andy Lamb","PMLS","",,2,"confirmed","unobserved","",47395,"VAS"
"Cryptolithodes typicus","J.F. Brandt, 1848","","butterfly crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Lithodoidea","Lithodidae","",,"Cryptolithodes","typicus",,"",,"native","unlisted","","1985-07-29","Andy Lamb","PMLS","",,"2019-03-17","Andy Lamb","PMLS","",,38,"confirmed","unobserved","",53845,"VAS"
"Desdimelita californica","(Alderman, 1936)","","amphipod","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Senticaudata","Hadzioidea","Melitidae","",,"Desdimelita","californica",,"",,"native","unlisted","","1976-06-19","O'Clair, Rita M.","CMN","CMNC 2006-0611",,"1976-06-19","O'Clair, Rita M.","CMN","CMNC 2006-0611",,1,"reported","unobserved","",1128629,"VAS"
"Desdimelita microdentata","Jarrett & Bousfield, 1996","","amphipod","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Senticaudata","Hadzioidea","Melitidae","",,"Desdimelita","microdentata",,"",,"native","unlisted","","1976-06-19","O'Clair, Rita M.","CMN","CMNC 2007-0102",,"1976-06-19","O'Clair, Rita M.","CMN","CMNC 2007-0102",,1,"reported","unobserved","",1128632,"VAS"
"Discorsopagurus schmitti","(Stevens, 1925)","","tubeworm hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","",,"Discorsopagurus","schmitti",,"",,"native","unlisted","","1986-09-30","","RBCM","986-00197-025",,"1986-09-30","","RBCM","986-00197-025",,1,"reported","unobserved","",459564,"VAS"
"Elassochirus gilli","(Benedict, 1892)","","orange hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","",,"Elassochirus","gilli",,"",,"native","unlisted","","1985-08-02","Andy Lamb","PMLS","",,"2010-07-17","Andy Lamb","PMLS","",,6,"confirmed","unobserved","",459568,"VAS"
"Elassochirus tenuimanus","(Dana, 1851)","","widehand hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","",,"Elassochirus","tenuimanus",,"",,"native","unlisted","","1985-08-02","Andy Lamb","PMLS","",,"2019-03-17","Andy Lamb","PMLS","",,51,"confirmed","unobserved","",459569,"VAS"
"Eualus butleri","Jensen, 2004","","sponge eualid","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Alpheoidea","Thoridae","",,"Eualus","butleri",,"",,"native","unlisted","","2016-01-23","Andy Lamb","PMLS","",,"2016-01-23","Andy Lamb","PMLS","",,1,"new 2016","unobserved","",459508,"VAS"
"Euphausia spp.","","","krill","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Euphausiacea","","","Euphausiidae","",,"Euphausia","",,"",,"","","","1973-09-21","Andy Lamb","PMLS","",,"2011-11-25","Andy Lamb","PMLS","",,5,"confirmed","unobserved","",195136,"VAS"
"Eusergestes similis","(Hansen, 1903)","","Pacific sergestid","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Dendrobranchiata","Sergestoidea","Sergestidae","",,"Eusergestes","similis",,"",,"native","unlisted","","1965-01-29","W. Barraclough","RBCM","015-00030-001",,"2022-12-04","","iNaturalist","",,2,"confirmed","observed","",459581,"VAS"
"Fabia subquadrata","Dana, 1851","","pea crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Pinnotheroidea","Pinnotheridae","Pinnotherinae",,"Fabia","subquadrata",,"",,"native","unlisted","","1934-09-06","Josephine Hart","RBCM","985-00143-001",,"1934-09-06","Josephine Hart","RBCM","985-00143-001",,1,"reported","unobserved","",117669,"VAS"
"Glebocarcinus oregonensis","(Dana, 1852)","","pygmy rock crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Cancroidea","Cancridae","",,"Glebocarcinus","oregonensis",,"",,"native","unlisted","","1969-02-22","Andy Lamb","PMLS","",,"2021-07-20","","iNaturalist","",,71,"confirmed","observed","",429951,"VAS"
"Gnathopleustes pachychaetus","Bousfield & Hendrycks, 1995","","amphipod","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Amphilochidea","Amphilochoidea","Pleustidae","Parapleustinae",,"Gnathopleustes","pachychaetus",,"",,"native","unlisted","","1976-06-19","O'Clair, Rita M.","CMN","CMNC 2004-0232",,"1976-06-19","O'Clair, Rita M.","CMN","CMNC 2004-0232",,1,"reported","unobserved","",1128633,"VAS"
"Gnorimosphaeroma oregonense","(Dana, 1853)","","Oregon pillbug","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Isopoda","Sphaeromatidea","Sphaeromatoidea","Sphaeromatidae","",,"Gnorimosphaeroma","oregonense",,"",,"native","unlisted","","1976-06-19","O'Clair, Rita M.","CMN","CMNC 1987-0202",,"2022-07-02","Quinn McCallum","iNaturalist","",,4,"confirmed","observed","",123798,"VAS"
"Hapalogaster mertensii","J.F. Brandt, 1850","","hairy crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Lithodoidea","Hapalogastridae","",,"Hapalogaster","mertensii",,"",,"native","unlisted","","1969-02-22","Andy Lamb","PMLS","",,"2017-03-18","Andy Lamb","PMLS","",,10,"confirmed","unobserved","",51635,"VAS"
"Hemigrapsus nudus","(Dana, 1851)","","purple shore crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Grapsoidea","Varunidae","Varuninae",,"Hemigrapsus","nudus",,"",,"native","unlisted","","1948-06-05","","RBCM","976-01171-005",,"2022-09-03","Liam Steele","iNaturalist","",,37,"confirmed","observed","",48342,"VAS"
"Hemigrapsus oregonensis","(Dana, 1851)","","yellow shore crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Grapsoidea","Varunidae","Varuninae",,"Hemigrapsus","oregonensis",,"",,"native","unlisted","","2015-06-19","Peter Taylor","iNaturalist","",,"2022-07-14","Robyn Hanson","iNaturalist","",,50,"confirmed","observed","",69170,"VAS"
"Heptacarpus brevirostris","(Dana, 1852)","","stout coastal shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Alpheoidea","Thoridae","",,"Heptacarpus","brevirostris",,"",,"native","unlisted","","1976-06-19","O'Clair, Rita M.","CMN","CMNC 2004-3237",,"2022-02-28","Alex Niese","iNaturalist","",,4,"confirmed","observed","",63679,"VAS"
"Heptacarpus kincaidi","(Rathbun, 1902)","","Kincaid's shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Alpheoidea","Thoridae","",,"Heptacarpus","kincaidi",,"",,"native","unlisted","","1996-09-28","Charlie Gibbs","PMLS","",,"2013-10-10","Andy Lamb","PMLS","",,22,"confirmed","unobserved","",459524,"VAS"
"Heptacarpus sitchensis","(J.F. Brandt in von Middendorf, 1851)","","red-banded transparent shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Alpheoidea","Thoridae","",,"Heptacarpus","sitchensis",,"",,"native","unlisted","","2017-05-26","Karolle Wall","iNaturalist","",,"2017-05-26","Karolle Wall","iNaturalist","",,1,"new 2017","observed","",67627,"VAS"
"Heptacarpus stylus","(Stimpson, 1864)","","stiletto shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Alpheoidea","Thoridae","",,"Heptacarpus","stylus",,"",,"native","unlisted","","2006-03-05","Andy Lamb","PMLS","",,"2018-05-31","Karolle Wall","iNaturalist","",,5,"confirmed","observed","",458674,"VAS"
"Heptacarpus tridens","(Rathbun, 1902)","","threespine shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Alpheoidea","Thoridae","",,"Heptacarpus","tridens",,"",,"native","unlisted","","1999-10-02","Andy Lamb","PMLS","",,"2013-10-23","Andy Lamb","PMLS","",,3,"confirmed","unobserved","",459522,"VAS"
"Hyas lyratus","Dana, 1851","","Pacific lyre crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Majoidea","Oregoniidae","Oregoniinae",,"Hyas","lyratus",,"",,"native","unlisted","","1961-05-13","Dan Quayle","RBCM","982-00207-001",,"1961-05-13","Dan Quayle","RBCM","982-00207-001",,1,"reported","unobserved","",459591,"VAS"
"Ismaila belciki","Ho, 1987","","parasitic copepod","Animalia","Arthropoda","Crustacea","Multicrustacea","Hexanauplia","Copepoda","Podoplea","Cyclopoida","Ergasilida","","Splanchnotrophidae","",,"Ismaila","belciki",,"",,"","","","2022-08-16","Dave Zeuss Cochrane","iNaturalist","",,"2022-08-16","Dave Zeuss Cochrane","iNaturalist","",,1,"new 2022","observed","",872210,"VAS"
"Lebbeus eludus","Jensen, 2006","","elusive lebbeid","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Alpheoidea","Thoridae","",,"Lebbeus","eludus",,"",,"native","unlisted","","2009-05-30","Andy Lamb","PMLS","",,"2009-05-30","Andy Lamb","PMLS","",,1,"reported","unobserved","",459480,"VAS"
"Lebbeus grandimanus","(Bražnikov, 1907)","","candy stripe shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Alpheoidea","Thoridae","",,"Lebbeus","grandimanus",,"",,"native","unlisted","","1996-09-28","Charlie Gibbs","PMLS","",,"2010-07-17","Andy Lamb","PMLS","",,4,"confirmed","unobserved","",459598,"VAS"
"Lebbeus mundus","Jensen, 2006","","cleaner lebbeid","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Alpheoidea","Thoridae","",,"Lebbeus","mundus",,"",,"native","unlisted","","2008-02-16","Andy Lamb","PMLS","",,"2008-02-16","Andy Lamb","PMLS","",,1,"reported","unobserved","",459601,"VAS"
"Lepeophtheirus sp.","","","parasitic copepod","Animalia","Arthropoda","Crustacea","Multicrustacea","Hexanauplia","Copepoda","Podoplea","Siphonostomatoida","","","Caligidae","",,"Lepeophtheirus","",,"",,"","","","2008-02-03","Andy Lamb","PMLS","",,"2008-02-03","Andy Lamb","PMLS","",,1,"reported","unobserved","",329133,"VAS"
"Lopholithodes foraminatus","(Stimpson, 1859)","","brown box crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Lithodoidea","Lithodidae","",,"Lopholithodes","foraminatus",,"",,"native","unlisted","","2008-05-22","Jackson W.F. Chu","Chu & Leys (2010)","",,"2008-05-25","Jackson W.F. Chu","iNaturalist","",,7,"confirmed","observed","",459606,"VAS"
"Lopholithodes mandtii","J.F. Brandt, 1848","","Puget Sound king crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Lithodoidea","Lithodidae","",,"Lopholithodes","mandtii",,"",,"native","unlisted","","1994-02-27","Charlie Gibbs","PMLS","",,"2019-05-05","Isabelle Cote","PMLS","",,86,"confirmed","observed","",459608,"VAS"
"Lophopanopeus bellus","(Stimpson, 1860)","","black-clawed crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Xanthoidea","Panopeidae","",,"Lophopanopeus","bellus",,"",,"native","unlisted","","2007-10-21","Andy Lamb","PMLS","",,"2022-05-28","Andrew Simon","iNaturalist","",,10,"confirmed","observed","",50818,"VAS"
"Megalorchestia pugettensis","Dana, 1852","","Puget Sound beach flea","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Senticaudata","Talidtroidea","Talitridae","",,"Megalorchestia","pugettensis",,"",,"native","unlisted","","2018-08-01","Andrew Simon","iNaturalist","",,"2022-06-24","Andrew Simon","iNaturalist","",,3,"new 2018","observed","",345335,"VAS"
"Metacarcinus gracilis","(Dana, 1852)","","graceful crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Cancroidea","Cancridae","",,"Metacarcinus","gracilis",,"",,"native","unlisted","","1973-06-14","Philip Lambert","RBCM","973-00137-019",,"2023-03-25","Dave Zeuss Cochrane","iNaturalist","",,19,"confirmed","observed","",116721,"VAS"
"Metacarcinus magister","(Dana, 1852)","","dungeness crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Cancroidea","Cancridae","",,"Metacarcinus","magister",,"",,"native","unlisted","","1996-05-29","Charlie Gibbs","PMLS","",,"2022-06-12","Andrew Simon","iNaturalist","",,16,"confirmed","observed","",63697,"VAS"
"Metacrangon munita","(Dana, 1852)","","coastal spinyhead","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Crangonoidea","Crangonidae","",,"Metacrangon","munita",,"",,"native","unlisted","","1928-07-18","","RBCM","015-00224-001",,"1963-06-17","Dan Quayle","RBCM","015-00100-001",,2,"reported","unobserved","",459610,"VAS"
"Munida quadrispina","Benedict, 1902","","squat lobster","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Galatheoidea","Munididae","",,"Munida","quadrispina",,"",,"native","unlisted","","2008-05-21","Jackson W.F. Chu","iNaturalist","",,"2019-07-05","Randi Mulder","iNaturalist","",,337,"confirmed","observed","",334674,"VAS"
"Neotrypaea californiensis","(Dana, 1854)","","bay ghost shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","","Callianassidae","",,"Neotrypaea","californiensis",,"",,"native","unlisted","","1995-02-23","Charlie Gibbs","PMLS","",,"2021-05-03","","iNaturalist","",,4,"confirmed","observed","",56659,"VAS"
"Oedignathus inermis","(Stimpson, 1860)","","granular claw crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Lithodoidea","Hapalogastridae","",,"Oedignathus","inermis",,"",,"native","unlisted","","1978-02-19","Neil McDaniel","iNaturalist","",,"2008-08-29","Andy Lamb","PMLS","",,2,"confirmed","observed","",194566,"VAS"
"Oregonia gracilis","Dana, 1851","","graceful decorator crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Majoidea","Oregoniidae","Oregoniinae",,"Oregonia","gracilis",,"",,"native","unlisted","","1973-09-21","Andy Lamb","PMLS","",,"2022-12-26","Dave Zeuss Cochrane","iNaturalist","",,68,"confirmed","observed","",84267,"VAS"
"Pagurus armatus","(Dana, 1851)","","blackeyed hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","",,"Pagurus","armatus",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2018-05-18","Karolle Wall","iNaturalist","",,6,"confirmed","observed","",459543,"VAS"
"Pagurus beringanus","(Benedict, 1892)","","Bering hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","",,"Pagurus","beringanus",,"",,"native","unlisted","","1968-08-02","Andy Lamb","PMLS","",,"2021-12-05","Andrew Simon","iNaturalist","",,167,"confirmed","observed","",362749,"VAS"
"Pagurus caurinus","Hart, 1971","","Greenmark hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","",,"Pagurus","caurinus",,"",,"native","unlisted","","2005-12-10","Andy Lamb","PMLS","",,"2018-06-19","Andy Lamb","PMLS","",,33,"confirmed","unobserved","",180026,"VAS"
"Pagurus granosimanus","(Stimpson, 1859)","","grainy hermit crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","",,"Pagurus","granosimanus",,"",,"native","unlisted","","1986-09-30","","RBCM","986-00197-039",,"2022-08-04","Andrew Simon","iNaturalist","",,35,"confirmed","observed","",127555,"VAS"
"Pagurus hirsutiusculus","(Dana, 1851)","","hairy hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","",,"Pagurus","hirsutiusculus",,"",,"native","unlisted","","2016-01-23","Andy Lamb","PMLS","",,"2022-11-26","Alex Niese","iNaturalist","",,10,"new 2016","observed","",63219,"VAS"
"Pagurus kennerlyi","(Stimpson, 1864)","","bluespine hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","",,"Pagurus","kennerlyi",,"",,"native","unlisted","","1999-10-02","Andy Lamb","PMLS","",,"2008-07-19","Andy Lamb","PMLS","",,4,"confirmed","unobserved","",459637,"VAS"
"Pagurus ochotensis","Brandt, 1851","","Alaskan hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","",,"Pagurus","ochotensis",,"",,"native","unlisted","","1985-08-02","Andy Lamb","PMLS","",,"2023-03-25","Dave Zeuss Cochrane","iNaturalist","",,4,"confirmed","observed","",202044,"VAS"
"Pagurus quaylei","Hart, 1971","","Quayle's hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","",,"Pagurus","quaylei",,"",,"native","unlisted","","2008-06-21","Andy Lamb","PMLS","",,"2008-06-21","Andy Lamb","PMLS","",,1,"reported","unobserved","",366957,"VAS"
