"scientificName","scientificNameAuthorship","subtaxonAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","reportingStatus","observation","firstReported","firstReportedBy","Collection.List","firstReportedCollectionNumber","firstReportedGBIF","firstObservediNat","firstObservedBy","firstObservedID","notes","ID","statsCode"
"Phoronis ijimai","Oka, 1897","","white colonial Phoronid","Animalia","Phoronida","","","","","","","","","Phoronidae","","","Phoronis","ijimai",NA,"",NA,"native","unlisted",NA,"confirmed","observed","2008-04-27","Andy Lamb","PMLS","",NA,"2013-06-26","Karolle Wall","iNat:4014973","",372139,"WOR"
