"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","subphylum","class","order","suborder","infraorder","superfamily","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","cell_id"
"Balaenoptera physalus","(Linnaeus, 1758)",41562,"Animalia","Chordata","Vertebrata","Mammalia","Artiodactyla","Whippomorpha",NA,"","Balaenopteridae","Balaenoptera",NA,"physalus","","species","BCCSN","","123168","British Columbia Cetacean Sightings Network Observations","imerss.org:BCCSN:123168","",NA,"","2017-07-04",2017,7,4,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",2000,"","","","",NA,NA,NA,"present","","",1,"","native","S2N (2006)","1-T (2006)",NA,"","Confidence: probable","Balaenoptera physalus","","",265
"Neogale vison","(Schreber, 1777)",74758,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Caniformia",NA,"","Mustelidae","Neogale",NA,"vison","","species","iNaturalist","","","","imerss.org:iNat:6485976","Ayla M",NA,"","2017-05-28",2017,5,28,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",16511,"Andrew Simon","corrected","interpretation of locality, and/or inference based on local knowledge and species ecology","location appears mostly accurate; shunted to nearby shoreline",NA,NA,NA,"present","","",NA,"","native","S5 (2015)","",NA,"","","Neogale vison","","",198
"Neogale vison","(Schreber, 1777)",74758,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Caniformia",NA,"","Mustelidae","Neogale",NA,"vison","","species","iNaturalist","","","","imerss.org:iNat:24957462","Nomadkris",NA,"","2019-05-11",2019,5,11,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present","","",NA,"","native","S5 (2015)","",NA,"","","Neogale vison","","",176
"Neogale vison","(Schreber, 1777)",74758,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Caniformia",NA,"","Mustelidae","Neogale",NA,"vison","","species","iNaturalist","","","","imerss.org:iNat:57099169","Andrew Simon",NA,"","2020-08-15",2020,8,15,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",27,"","","","",NA,NA,NA,"present","","",NA,"","native","S5 (2015)","",NA,"","","Neogale vison","","",417
"Neogale vison","(Schreber, 1777)",74758,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Caniformia",NA,"","Mustelidae","Neogale",NA,"vison","","species","iNaturalist","","","","imerss.org:iNat:73917800","Catiemac",NA,"","2021-04-10",2021,4,10,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",448,"","","","",NA,NA,NA,"present","","",NA,"","native","S5 (2015)","",NA,"","","Neogale vison","","",127
"Neogale vison","(Schreber, 1777)",74758,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Caniformia",NA,"","Mustelidae","Neogale",NA,"vison","","species","iNaturalist","","","","imerss.org:iNat:79736578","Audrey Irvine-Broque",NA,"","2021-05-21",2021,5,21,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",5904,"","","","",NA,NA,NA,"present","","",NA,"","native","S5 (2015)","",NA,"","","Neogale vison","","",216
"Neogale vison","(Schreber, 1777)",74758,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Caniformia",NA,"","Mustelidae","Neogale",NA,"vison","","species","iNaturalist","","","","imerss.org:iNat:116597040","Dave Zeuss Cochrane",NA,"","2022-05-11",2022,5,11,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",100,"","","","coordinate uncertainty inferred from coordinate resolution",NA,NA,NA,"present","","",NA,"","native","S5 (2015)","",NA,"","","Neogale vison","","",85
"Neogale vison","(Schreber, 1777)",74758,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Caniformia",NA,"","Mustelidae","Neogale",NA,"vison","","species","iNaturalist","","","","imerss.org:iNat:124069851","Andrew Simon",NA,"","2022-06-26",2022,6,26,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",45,"","","","",NA,NA,NA,"present","","",NA,"","native","S5 (2015)","",NA,"","","Neogale vison","","",238
"Neogale vison","(Schreber, 1777)",74758,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Caniformia",NA,"","Mustelidae","Neogale",NA,"vison","","species","iNaturalist","","","","imerss.org:iNat:140155471","Kevin Toomer",NA,"","2022-10-27",2022,10,27,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present","","",NA,"","native","S5 (2015)","",NA,"","","Neogale vison","","",65
"Zalophus californianus","(Lesson, 1828)",41740,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Zalophus",NA,"californianus","","species","iNaturalist","","","","imerss.org:iNat:3598720","",NA,"","2016-05-27",2016,5,27,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",30,"","","","",NA,NA,NA,"present","","",NA,"","native","S5N (2006)","",NA,"","","Zalophus californianus","","",108
"Zalophus californianus","(Lesson, 1828)",41740,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Zalophus",NA,"californianus","","species","iNaturalist","","","","imerss.org:iNat:6425116","Andrew Simon",NA,"","2017-05-19",2017,5,19,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",122,"","","","",NA,NA,NA,"present","","",NA,"","native","S5N (2006)","",NA,"","","Zalophus californianus","","",417
"Zalophus californianus","(Lesson, 1828)",41740,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Zalophus",NA,"californianus","","species","iNaturalist","","","","imerss.org:iNat:24259194","Andrew Simon",NA,"","2019-04-27",2019,4,27,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",61,"","","","",NA,NA,NA,"present","","",NA,"","native","S5N (2006)","",NA,"","","Zalophus californianus","","",416
"Zalophus californianus","(Lesson, 1828)",41740,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Zalophus",NA,"californianus","","species","iNaturalist","","","","imerss.org:iNat:35113780","Andrew Simon",NA,"","2019-10-30",2019,10,30,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",126,"","","","",NA,NA,NA,"present","","",NA,"","native","S5N (2006)","",NA,"","","Zalophus californianus","","",42
"Zalophus californianus","(Lesson, 1828)",41740,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Zalophus",NA,"californianus","","species","iNaturalist","","","","imerss.org:iNat:69844517","Andrew Simon",NA,"","2021-02-19",2021,2,19,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",114,"","","","",NA,NA,NA,"present","","",NA,"","native","S5N (2006)","",NA,"","","Zalophus californianus","","",325
"Zalophus californianus","(Lesson, 1828)",41740,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Zalophus",NA,"californianus","","species","iNaturalist","","","","imerss.org:iNat:107430840","Caitlin Robinson",NA,"","2022-02-24",2022,2,24,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present","","",NA,"","native","S5N (2006)","",NA,"","","Zalophus californianus","","",417
