"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","subphylum","class","order","suborder","infraorder","superfamily","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","cell_id"
"Gnathopleustes pachychaetus","Bousfield & Hendrycks, 1995",1128633,"Animalia","Arthropoda","Crustacea","Malacostraca","Amphipoda","Amphilochidea",NA,"Amphilochoidea","Pleustidae","Gnathopleustes",NA,"pachychaetus","","species","CMN","","CMNC 2004-0232","Canadian Museum of Nature Biological Specimens","imerss.org:CMN:CMNC 2004-0232","O'Clair, Rita M.",NA,"","1976-06-19",1976,6,19,"PreservedSpecimen","",NA,"Galiano Island","British Columbia","Canada","CA",100,"Andrew Simon","corrected","interpretation of locality, and/or inference based on local knowledge and species ecology","location adjusted to precisely the area specified in CMN metadata; intertidal, west of Sturdies Bay ferry dock; coordinate uncertainty inferred from coordinate resolution",NA,NA,NA,"present","","",10,"","native","unlisted","",NA,"","","Gnathopleustes pachychaetus","","",65
"Hyas lyratus","Dana, 1851",459591,"Animalia","Arthropoda","Crustacea","Malacostraca","Decapoda","Pleocyemata",NA,"Majoidea","Oregoniidae","Hyas",NA,"lyratus","","species","RBCM","Invertebrate Zoology","982-00207-001","","e96b99b5-e978-49b0-a151-b5e5eb0f0981","Dan Quayle",NA,"","1961-05-13",1961,5,13,"PreservedSpecimen","Trincomali Channel",NA,"Galiano Island","British Columbia","Canada","CA",100,"","","","coordinate uncertainty inferred from coordinate resolution",NA,48,NA,"present","","",2,"","native","unlisted","",NA,"","","Hyas lyratus","","",38
"Lebbeus eludus","Jensen, 2006",459480,"Animalia","Arthropoda","Crustacea","Malacostraca","Decapoda","Pleocyemata",NA,"Alpheoidea","Thoridae","Lebbeus",NA,"eludus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:11331","Andy Lamb",NA,"","2009-05-30",2009,5,30,"HumanObservation","Spanish Hills Store",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,92,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Lebbeus eludus","","",332
"Lebbeus mundus","Jensen, 2006",459601,"Animalia","Arthropoda","Crustacea","Malacostraca","Decapoda","Pleocyemata",NA,"Alpheoidea","Thoridae","Lebbeus",NA,"mundus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:5896","Andy Lamb",NA,"","2008-02-16",2008,2,16,"HumanObservation","Spanish Hills Store",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,91,NA,"present","","",1,"","native","unlisted","",NA,"","","Lebbeus mundus","","",332
"Lepeophtheirus sp.","",329133,"Animalia","Arthropoda","Crustacea","Hexanauplia","Siphonostomatoida","",NA,"","Caligidae","Lepeophtheirus",NA,"","","genus","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:5682","Andy Lamb",NA,"","2008-02-03",2008,2,3,"HumanObservation","Spanish Hills Store",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,81,NA,"present","","Count: few",NA,"","","","",NA,"","Two taxa are known in the genus Lepeophtheirus: one associated with salmonids (reported in PMLS records as 'sp.A'); the other with lingcod ('sp.B'). The species associated with lingcod is reported for Galiano Island; the other species likely also occurs locally.","Lepeophtheirus sp. B","","",332
"Metacrangon munita","(Dana, 1852)",459610,"Animalia","Arthropoda","Crustacea","Malacostraca","Decapoda","Pleocyemata",NA,"Crangonoidea","Crangonidae","Metacrangon",NA,"munita","","species","RBCM","Invertebrate Zoology","015-00224-001","","81e864e1-254e-4036-a8f5-1c3a5f7506ce","",NA,"","1928-07-18",1928,7,18,"PreservedSpecimen","",NA,"Galiano Island","British Columbia","Canada","CA",100,"","","","coordinate uncertainty inferred from coordinate resolution",NA,45.72,NA,"present","","",2,"","native","unlisted","",NA,"","","Metacrangon munita","","",375
"Metacrangon munita","(Dana, 1852)",459610,"Animalia","Arthropoda","Crustacea","Malacostraca","Decapoda","Pleocyemata",NA,"Crangonoidea","Crangonidae","Metacrangon",NA,"munita","","species","RBCM","Invertebrate Zoology","015-00100-001","","b87b4be4-39d8-4762-bf2d-3f355424989a","Dan Quayle",NA,"","1963-06-17",1963,6,17,"PreservedSpecimen","",NA,"Galiano Island","British Columbia","Canada","CA",100,"","","","coordinate uncertainty inferred from coordinate resolution",NA,NA,NA,"present","","",2,"","native","unlisted","",NA,"","","Metacrangon munita","","",375
"Pagurus quaylei","Hart, 1971",366957,"Animalia","Arthropoda","Crustacea","Malacostraca","Decapoda","Pleocyemata",NA,"Paguroidea","Paguridae","Pagurus",NA,"quaylei","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:7444","Andy Lamb",NA,"","2008-06-21",2008,6,21,"HumanObservation","Spanish Hills Store",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,76,NA,"present","","",1,"","native","unlisted","",NA,"","","Pagurus quaylei","","",332
"Pagurus samuelis","(Stimpson, 1857)",49095,"Animalia","Arthropoda","Crustacea","Malacostraca","Decapoda","Pleocyemata",NA,"Paguroidea","Paguridae","Pagurus",NA,"samuelis","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:10350","Andy Lamb",NA,"","2009-03-19",2009,3,19,"HumanObservation","Spanish Hills Store",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,58,NA,"present","","Count: some",NA,"","native","unlisted","",NA,"","","Pagurus samuelis","","",332
"Pagurus stevensae","Hart, 1971",459640,"Animalia","Arthropoda","Crustacea","Malacostraca","Decapoda","Pleocyemata",NA,"Paguroidea","Paguridae","Pagurus",NA,"stevensae","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:6130","Andy Lamb",NA,"","2008-03-01",2008,3,1,"HumanObservation","Race Point",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,96,NA,"present","","",1,"","native","unlisted","",NA,"","","Pagurus stevensae","","",376
"Pandalus borealis","Krøyer, 1838",437504,"Animalia","Arthropoda","Crustacea","Malacostraca","Decapoda","Pleocyemata",NA,"Pandaloidea","Pandalidae","Pandalus",NA,"borealis","","species","RBCM","Invertebrate Zoology","978-00057-001","","89b6b859-0af3-4c5d-acbb-0dafee21640b","W. Barraclough",NA,"","1956-01-29",1956,1,29,"PreservedSpecimen","",NA,"Galiano Island","British Columbia","Canada","CA",100,"","","","coordinate uncertainty inferred from coordinate resolution",NA,124.36,NA,"present","","",2,"","native","unlisted","",NA,"","","Pandalus borealis","","",375
"Pandalus eous","Makarov, 1935",459644,"Animalia","Arthropoda","Crustacea","Malacostraca","Decapoda","Pleocyemata",NA,"Pandaloidea","Pandalidae","Pandalus",NA,"eous","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:1341","Charlie Gibbs",NA,"","1995-02-23",1995,2,23,"HumanObservation","Cliff House",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,56,NA,"present","","",NA,"","native","unlisted","",NA,"","","Pandalus eous","","",267
"Pandalus lucidirimicolus","(Jensen, 1998)",459643,"Animalia","Arthropoda","Crustacea","Malacostraca","Decapoda","Pleocyemata",NA,"Pandaloidea","Pandalidae","Pandalus",NA,"lucidirimicolus","","species","RBCM","Invertebrate Zoology","997-00068-001","","e766d26a-18a2-46af-98e3-c3ae2250ef8b","Daniel Kent",NA,"","1995-11-24",1995,11,24,"PreservedSpecimen","",NA,"Galiano Island","British Columbia","Canada","CA",10000,"","","","coordinate uncertainty inferred from coordinate resolution",NA,17.5,NA,"present","","",1,"","native","unlisted","",NA,"","The genus Pandalus is adopted instead of Pandalopsis as per WoRMS Editorial Board 2021, though there is some contention regarding this matter. Since generic splits are rather arbitrary, I am not sure why they split off Pandalus lucidirimicolus when all the Pandalopsis fall out together in their tree (Gregory Jensen pers. comm. 2019).","Pandalopsis lucidirimicola","","",20
"Photis brevipes","Shoemaker, 1942",295828,"Animalia","Arthropoda","Crustacea","Malacostraca","Amphipoda","Senticaudata",NA,"Photoidea","Photidae","Photis",NA,"brevipes","","species","RBCM","Invertebrate Zoology","976-01146-002","","7ccc8f7c-59f7-4929-a12c-326b8c02fcbb","",NA,"","1961-06-22",1961,6,22,"PreservedSpecimen","",NA,"Galiano Island","British Columbia","Canada","CA",100,"","","","coordinate uncertainty inferred from coordinate resolution",NA,NA,NA,"present","","",NA,"","native","unlisted","",NA,"","","Photis brevipes","","",375
"Spirontocaris prionota","(Stimpson, 1864)",424249,"Animalia","Arthropoda","Crustacea","Malacostraca","Decapoda","Pleocyemata",NA,"Alpheoidea","Thoridae","Spirontocaris",NA,"prionota","","species","RBCM","Invertebrate Zoology","986-00197-023","","ff1bd9e3-b533-479f-b15c-f6c9457c0552","",NA,"","1986-09-30",1986,9,30,"PreservedSpecimen","",NA,"Galiano Island","British Columbia","Canada","CA",1000,"","","","coordinate uncertainty inferred from coordinate resolution",NA,NA,NA,"present","","",3,"","native","unlisted","",NA,"","","Spirontocaris prionota","","",44
