"scientificName","scientificNameAuthorship","subtaxonAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","reportingStatus","observation","firstReported","firstReportedBy","Collection.List","firstReportedCollectionNumber","firstReportedGBIF","firstObservediNat","firstObservedBy","firstObservedID","notes","ID","statsCode"
"Terebratalia transversa","(Sowerby, 1846)","","transverse lamp shell","Animalia","Brachiopoda","Rhychonelliformea","","Rhynchonellata","","","Terebratulida","Terebratellidina","Laqueoidea","Terebrataliidae","Terebrataliinae","","Terebratalia","transversa",NA,"",NA,"native","unlisted",NA,"reported","unobserved","1981-05-31","Andy Lamb","PMLS","",NA,"","","","",122157,"LOP"
